EstudianteID;Programa_Academico_ID;Edad_Ingreso;Genero_ID;Tipo_Asistencia;Estado_Financiero;Estado_Final;Tasa_Exito_1er_Semestre;Nota_Promedio_2do_Semestre;Factor_Riesgo_Academico
3228;4;26;0;1;Al Dia;Graduado;0.5;13;Bajo Riesgo Académico
3229;6;26;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3230;14;26;0;1;Deudor;Desercion;0.5;11;Bajo Riesgo Académico
3231;14;26;1;1;Al Dia;Desercion;0.6;13;Bajo Riesgo Académico
3232;6;26;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3233;12;26;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3234;11;26;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3235;11;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3236;17;26;1;0;Deudor;Desercion;0.66666666;11;Bajo Riesgo Académico
3237;5;26;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3238;3;26;1;0;Deudor;Desercion;0.5;10;Bajo Riesgo Académico
3239;1;26;0;1;Al Dia;Graduado;0.95238095;11;Bajo Riesgo Académico
3240;7;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3241;9;26;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3242;4;26;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3243;9;26;1;1;Deudor;Desercion;0.85714285;14;Bajo Riesgo Académico
3244;14;26;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3245;15;26;0;1;Al Dia;Desercion;0.66666666;0;Bajo Riesgo Académico
3246;12;26;0;1;Al Dia;Graduado;0.85714285;10;Bajo Riesgo Académico
3247;6;26;0;1;Al Dia;Desercion;0.5;11;Bajo Riesgo Académico
3248;14;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3249;6;26;1;1;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
3250;11;26;1;1;Deudor;Activo;1;13;Bajo Riesgo Académico
3251;9;26;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3252;12;26;1;1;Al Dia;Graduado;0.875;13;Bajo Riesgo Académico
3253;11;26;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3254;8;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3255;17;26;1;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3256;9;26;1;1;Deudor;Desercion;0.4;0;Alto Riesgo Académico
3257;17;26;1;0;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3258;17;26;1;0;Deudor;Desercion;0.6;10;Bajo Riesgo Académico
3259;12;26;0;1;Al Dia;Desercion;0.42857142;12;Alto Riesgo Académico
3260;3;26;1;0;Al Dia;Activo;1;11;Bajo Riesgo Académico
3261;17;26;1;0;Al Dia;Activo;0.4;12;Alto Riesgo Académico
3262;15;26;1;1;Deudor;Desercion;0.5;0;Bajo Riesgo Académico
3263;6;26;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3264;4;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3265;6;26;0;1;Al Dia;Desercion;0.2;0;Alto Riesgo Académico
3266;7;26;1;1;Deudor;Desercion;0.2;11;Alto Riesgo Académico
3267;9;26;1;1;Al Dia;Desercion;0.73333333;11;Bajo Riesgo Académico
3268;9;26;1;1;Al Dia;Activo;1;10;Bajo Riesgo Académico
3269;3;26;0;0;Al Dia;Desercion;1;11;Bajo Riesgo Académico
3270;6;26;0;1;Al Dia;Activo;0.5;12;Bajo Riesgo Académico
3271;14;26;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3272;3;26;0;0;Al Dia;Graduado;0.875;12;Bajo Riesgo Académico
3273;17;26;0;0;Al Dia;Graduado;0.8;13;Bajo Riesgo Académico
3274;9;26;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3275;17;26;0;0;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3276;3;26;0;0;Deudor;Desercion;0.66666666;13;Bajo Riesgo Académico
3277;9;26;0;1;Al Dia;Graduado;0.8;12;Bajo Riesgo Académico
3278;8;26;0;1;Al Dia;Desercion;0.33333333;0;Alto Riesgo Académico
3279;11;26;1;1;Al Dia;Activo;1;10;Bajo Riesgo Académico
3280;17;26;0;0;Al Dia;Activo;1;13;Bajo Riesgo Académico
3281;17;26;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3282;3;26;0;0;Al Dia;Graduado;0.5;12;Bajo Riesgo Académico
3283;10;26;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3284;6;26;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3285;9;26;0;1;Al Dia;Activo;0.8;12;Bajo Riesgo Académico
3286;7;26;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3287;12;26;0;1;Al Dia;Activo;0.71428571;12;Bajo Riesgo Académico
3288;12;26;0;1;Al Dia;Desercion;0.71428571;10;Bajo Riesgo Académico
3289;6;26;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3290;17;26;0;0;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3291;9;26;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3292;1;26;0;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
3293;17;26;0;0;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3294;17;26;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3295;3;26;0;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3296;6;26;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3297;12;26;0;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
3298;7;26;1;1;Al Dia;Desercion;0.4;12;Alto Riesgo Académico
3299;2;26;0;1;Deudor;Desercion;0.44444444;11;Alto Riesgo Académico
3300;17;26;0;0;Al Dia;Desercion;0.4;11;Alto Riesgo Académico
3301;14;26;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3302;11;26;1;1;Al Dia;Activo;0.66666666;12;Bajo Riesgo Académico
3303;9;27;0;1;Al Dia;Graduado;0.6;13;Bajo Riesgo Académico
3304;3;27;0;0;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
3305;12;27;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3306;4;27;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3307;17;27;1;0;Al Dia;Desercion;0.8;10;Bajo Riesgo Académico
3308;13;27;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3309;17;27;0;0;Al Dia;Activo;0.6;11;Bajo Riesgo Académico
3310;4;27;1;1;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
3311;14;27;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3312;3;27;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3313;7;27;1;1;Al Dia;Desercion;0.2;0;Alto Riesgo Académico
3314;8;27;0;1;Deudor;Desercion;0.4;11;Alto Riesgo Académico
3315;12;27;0;1;Al Dia;Activo;0.57142857;12;Bajo Riesgo Académico
3316;17;27;0;0;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3317;3;27;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3318;3;27;0;0;Al Dia;Desercion;0.9;10;Bajo Riesgo Académico
3319;16;27;0;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
3320;17;27;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3321;15;27;0;1;Deudor;Desercion;0.83333333;0;Bajo Riesgo Académico
3322;3;27;0;0;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
3323;8;27;0;1;Al Dia;Desercion;0.83333333;12;Bajo Riesgo Académico
3324;17;27;0;0;Al Dia;Desercion;1;11;Bajo Riesgo Académico
3325;17;27;0;0;Al Dia;Graduado;0.6;10;Bajo Riesgo Académico
3326;10;27;0;1;Deudor;Desercion;0.33333333;10;Alto Riesgo Académico
3327;17;27;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3328;6;27;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3329;17;27;1;0;Al Dia;Desercion;0.2;0;Alto Riesgo Académico
3330;17;27;0;0;Al Dia;Desercion;0.4;0;Alto Riesgo Académico
3331;12;27;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3332;4;27;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3333;6;27;0;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
3334;16;27;0;1;Al Dia;Desercion;0.85714285;10;Bajo Riesgo Académico
3335;9;27;1;1;Al Dia;Desercion;0.6;10;Bajo Riesgo Académico
3336;17;27;1;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3337;10;27;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3338;6;27;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3339;11;27;1;1;Al Dia;Desercion;0.5;14;Bajo Riesgo Académico
3340;12;27;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3341;7;27;1;1;Al Dia;Desercion;0.5;11;Bajo Riesgo Académico
3342;14;27;1;1;Deudor;Desercion;0.2;10;Alto Riesgo Académico
3343;3;27;0;0;Al Dia;Desercion;0.66666666;14;Bajo Riesgo Académico
3344;17;27;1;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3345;14;27;1;1;Al Dia;Desercion;0.75;13;Bajo Riesgo Académico
3346;17;27;1;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3347;4;27;1;1;Al Dia;Activo;0;0;Alto Riesgo Académico
3348;17;27;1;0;Al Dia;Activo;1;12;Bajo Riesgo Académico
3349;17;27;1;0;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3350;17;27;1;0;Al Dia;Graduado;0.8;13;Bajo Riesgo Académico
3351;12;27;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3352;12;27;1;1;Al Dia;Desercion;0.875;15;Bajo Riesgo Académico
3353;4;27;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3354;4;27;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3355;4;27;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3356;6;27;0;1;Al Dia;Graduado;0.91666666;14;Bajo Riesgo Académico
3357;17;27;0;0;Al Dia;Activo;1;14;Bajo Riesgo Académico
3358;12;27;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3359;4;27;1;1;Deudor;Desercion;0.33333333;0;Alto Riesgo Académico
3360;17;27;1;0;Al Dia;Desercion;0.2;0;Alto Riesgo Académico
3361;12;27;0;1;Al Dia;Activo;0.875;12;Bajo Riesgo Académico
3362;12;27;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3363;3;27;0;0;Al Dia;Desercion;0.66666666;12;Bajo Riesgo Académico
3364;12;27;0;1;Al Dia;Activo;0.85714285;11;Bajo Riesgo Académico
3365;7;27;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3366;4;27;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3367;17;27;1;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3368;9;27;1;1;Al Dia;Activo;0.6;13;Bajo Riesgo Académico
3369;7;27;1;1;Al Dia;Desercion;1;15;Bajo Riesgo Académico
3370;12;27;1;1;Al Dia;Activo;1;14;Bajo Riesgo Académico
3371;15;27;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3372;6;27;1;1;Al Dia;Desercion;0.61538461;14;Bajo Riesgo Académico
3373;4;27;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3374;7;27;1;1;Deudor;Activo;0;0;Alto Riesgo Académico
3375;17;27;1;0;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3376;10;27;1;1;Deudor;Desercion;0.83333333;12;Bajo Riesgo Académico
3377;12;27;0;1;Al Dia;Graduado;0.875;15;Bajo Riesgo Académico
3378;17;27;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3379;8;27;0;1;Deudor;Desercion;0.6;13;Bajo Riesgo Académico
3380;6;27;0;1;Al Dia;Desercion;0.5;12;Bajo Riesgo Académico
3381;4;27;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3382;3;27;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3383;17;27;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3384;12;27;0;1;Al Dia;Graduado;0.875;14;Bajo Riesgo Académico
3385;4;27;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3386;11;27;1;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
3387;4;27;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3388;6;27;0;1;Al Dia;Graduado;0.6;12;Bajo Riesgo Académico
3389;12;27;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3390;10;27;0;1;Al Dia;Desercion;0.33333333;11;Alto Riesgo Académico
3391;15;27;0;1;Al Dia;Desercion;0.875;11;Bajo Riesgo Académico
3392;17;28;1;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3393;17;28;1;0;Al Dia;Activo;0.8;14;Bajo Riesgo Académico
3394;17;28;1;0;Al Dia;Desercion;0.4;12;Alto Riesgo Académico
3395;15;28;1;1;Al Dia;Desercion;0.5;12;Bajo Riesgo Académico
3396;11;28;0;1;Deudor;Desercion;1;11;Bajo Riesgo Académico
3397;17;28;0;0;Al Dia;Activo;0.6;11;Bajo Riesgo Académico
3398;16;28;0;1;Deudor;Desercion;0.66666666;0;Bajo Riesgo Académico
3399;16;28;0;1;Al Dia;Desercion;0.77777777;13;Bajo Riesgo Académico
3400;13;28;0;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
3401;16;28;0;1;Al Dia;Desercion;0.93333333;11;Bajo Riesgo Académico
3402;7;28;1;1;Al Dia;Activo;0.8;11;Bajo Riesgo Académico
3403;11;28;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3404;11;28;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3405;9;28;1;1;Al Dia;Desercion;0.4;0;Alto Riesgo Académico
3406;5;28;1;1;Al Dia;Desercion;0.33333333;12;Alto Riesgo Académico
3407;4;28;1;1;Deudor;Desercion;1;15;Bajo Riesgo Académico
3408;4;28;1;1;Al Dia;Graduado;0.94444444;12;Bajo Riesgo Académico
3409;17;28;1;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3410;10;28;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3411;7;28;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3412;12;28;1;1;Al Dia;Graduado;0.86956521;13;Bajo Riesgo Académico
3413;15;28;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3414;5;28;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3415;7;28;1;1;Al Dia;Graduado;0.6;12;Bajo Riesgo Académico
3416;4;28;1;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
3417;4;28;0;1;Deudor;Desercion;0.83333333;11;Bajo Riesgo Académico
3418;17;28;0;0;Al Dia;Activo;0.8;13;Bajo Riesgo Académico
3419;12;28;1;1;Al Dia;Desercion;0.42857142;0;Alto Riesgo Académico
3420;12;28;1;1;Al Dia;Desercion;1;15;Bajo Riesgo Académico
3421;12;28;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3422;10;28;1;1;Al Dia;Activo;0.875;10;Bajo Riesgo Académico
3423;17;28;1;0;Al Dia;Desercion;0.86666666;11;Bajo Riesgo Académico
3424;17;28;1;0;Al Dia;Desercion;0.53846153;10;Bajo Riesgo Académico
3425;8;28;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3426;12;28;0;1;Al Dia;Activo;0.57142857;13;Bajo Riesgo Académico
3427;6;28;1;1;Al Dia;Desercion;0.6;11;Bajo Riesgo Académico
3428;8;28;1;1;Al Dia;Desercion;0;10;Alto Riesgo Académico
3429;17;28;1;0;Deudor;Desercion;0.44444444;10;Alto Riesgo Académico
3430;4;28;1;1;Deudor;Desercion;0.8;11;Bajo Riesgo Académico
3431;10;28;0;1;Al Dia;Graduado;0.81818181;12;Bajo Riesgo Académico
3432;7;28;1;1;Al Dia;Activo;0.6;12;Bajo Riesgo Académico
3433;6;28;0;1;Al Dia;Activo;1;15;Bajo Riesgo Académico
3434;16;28;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3435;11;28;0;1;Al Dia;Graduado;0.85714285;12;Bajo Riesgo Académico
3436;3;28;0;0;Al Dia;Graduado;0.83333333;13;Bajo Riesgo Académico
3437;17;28;0;0;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3438;3;28;0;0;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
3439;10;28;0;1;Al Dia;Graduado;0.8125;12;Bajo Riesgo Académico
3440;4;28;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3441;6;28;0;1;Al Dia;Desercion;0.66666666;12;Bajo Riesgo Académico
3442;9;28;1;1;Deudor;Desercion;0.2;0;Alto Riesgo Académico
3443;6;28;0;1;Deudor;Desercion;0.2;0;Alto Riesgo Académico
3444;12;28;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3445;17;28;0;0;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3446;17;28;0;0;Al Dia;Activo;0.8;12;Bajo Riesgo Académico
3447;17;28;0;0;Al Dia;Desercion;0.4;0;Alto Riesgo Académico
3448;4;28;1;1;Al Dia;Activo;0.61538461;11;Bajo Riesgo Académico
3449;17;28;0;0;Al Dia;Desercion;0.93333333;11;Bajo Riesgo Académico
3450;8;28;1;1;Deudor;Desercion;0.16666666;10;Alto Riesgo Académico
3451;14;28;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3452;6;28;0;1;Al Dia;Activo;0.8;10;Bajo Riesgo Académico
3453;17;28;0;0;Al Dia;Graduado;0.78571428;12;Bajo Riesgo Académico
3454;6;28;0;1;Deudor;Desercion;0.2;0;Alto Riesgo Académico
3455;12;28;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3456;11;28;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3457;12;28;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3458;14;28;0;1;Al Dia;Graduado;0.8;11;Bajo Riesgo Académico
3459;17;28;0;0;Al Dia;Activo;1;10;Bajo Riesgo Académico
3460;12;28;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3461;6;28;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3462;4;28;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3463;17;28;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3464;6;28;0;1;Al Dia;Activo;0;0;Alto Riesgo Académico
3465;9;28;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3466;17;28;1;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3467;14;28;1;1;Deudor;Desercion;0.6;11;Bajo Riesgo Académico
3468;12;28;0;1;Al Dia;Desercion;0.14285714;10;Alto Riesgo Académico
3469;4;28;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3470;16;28;0;1;Deudor;Desercion;1;12;Bajo Riesgo Académico
3471;12;28;0;1;Al Dia;Graduado;1;16;Bajo Riesgo Académico
3472;10;28;0;1;Deudor;Desercion;0.16666666;0;Alto Riesgo Académico
3473;3;28;0;0;Deudor;Desercion;0.16666666;0;Alto Riesgo Académico
3474;14;28;0;1;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
3475;9;29;0;1;Deudor;Desercion;0.6;14;Bajo Riesgo Académico
3476;4;29;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3477;7;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3478;7;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3479;3;29;0;0;Al Dia;Graduado;0.66666666;10;Bajo Riesgo Académico
3480;8;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3481;4;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3482;8;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3483;6;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3484;17;29;0;0;Al Dia;Desercion;0.73333333;11;Bajo Riesgo Académico
3485;13;29;0;1;Al Dia;Desercion;0.14285714;0;Alto Riesgo Académico
3486;6;29;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3487;8;29;0;1;Deudor;Desercion;0.77777777;13;Bajo Riesgo Académico
3488;17;29;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3489;12;29;0;1;Al Dia;Graduado;0.875;14;Bajo Riesgo Académico
3490;4;29;0;1;Deudor;Desercion;0.5;11;Bajo Riesgo Académico
3491;12;29;0;1;Al Dia;Graduado;0.875;13;Bajo Riesgo Académico
3492;12;29;0;1;Al Dia;Desercion;0.5;11;Bajo Riesgo Académico
3493;3;29;0;0;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3494;17;29;0;0;Deudor;Desercion;0.8;10;Bajo Riesgo Académico
3495;17;29;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3496;12;29;1;1;Al Dia;Desercion;0.71428571;11;Bajo Riesgo Académico
3497;9;29;1;1;Deudor;Desercion;0.2;0;Alto Riesgo Académico
3498;12;29;0;1;Al Dia;Desercion;0.75;12;Bajo Riesgo Académico
3499;16;29;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3500;3;29;0;0;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3501;9;29;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3502;17;29;0;0;Deudor;Desercion;0.4;12;Alto Riesgo Académico
3503;4;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3504;9;29;0;1;Al Dia;Graduado;0.86666666;11;Bajo Riesgo Académico
3505;14;29;1;1;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
3506;17;29;1;0;Deudor;Desercion;0.4;12;Alto Riesgo Académico
3507;6;29;0;1;Al Dia;Desercion;0.8;12;Bajo Riesgo Académico
3508;9;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3509;17;29;0;0;Al Dia;Activo;0.61538461;10;Bajo Riesgo Académico
3510;9;29;0;1;Deudor;Desercion;0.6;0;Bajo Riesgo Académico
3511;14;29;1;1;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
3512;14;29;1;1;Al Dia;Desercion;0.6;11;Bajo Riesgo Académico
3513;11;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3514;16;29;0;1;Al Dia;Graduado;0.875;11;Bajo Riesgo Académico
3515;17;29;0;0;Al Dia;Activo;1;10;Bajo Riesgo Académico
3516;17;29;1;0;Al Dia;Desercion;0.6;13;Bajo Riesgo Académico
3517;3;29;1;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3518;10;29;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3519;4;29;0;1;Deudor;Desercion;0.33333333;14;Alto Riesgo Académico
3520;4;29;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3521;17;29;1;0;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3522;3;29;1;0;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3523;6;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3524;17;29;1;0;Deudor;Desercion;0.8;11;Bajo Riesgo Académico
3525;4;29;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3526;4;29;1;1;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
3527;15;29;1;1;Deudor;Activo;1;13;Bajo Riesgo Académico
3528;8;29;1;1;Al Dia;Desercion;0.2;13;Alto Riesgo Académico
3529;3;29;1;0;Deudor;Desercion;0.66666666;0;Bajo Riesgo Académico
3530;3;29;0;0;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
3531;16;29;0;1;Deudor;Desercion;1;15;Bajo Riesgo Académico
3532;6;29;0;1;Al Dia;Desercion;1;15;Bajo Riesgo Académico
3533;3;29;1;0;Deudor;Desercion;0;0;Alto Riesgo Académico
3534;8;29;0;1;Al Dia;Desercion;0.2;0;Alto Riesgo Académico
3535;3;29;0;0;Al Dia;Graduado;1;13;Bajo Riesgo Académico
3536;17;29;1;0;Al Dia;Activo;0;0;Alto Riesgo Académico
3537;5;29;0;1;Al Dia;Activo;0.9;11;Bajo Riesgo Académico
3538;4;29;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
3539;4;29;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3540;4;29;0;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
3541;17;30;0;0;Al Dia;Activo;0.6;10;Bajo Riesgo Académico
3542;8;30;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3543;12;30;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3544;9;30;0;1;Al Dia;Activo;0.81818181;11;Bajo Riesgo Académico
3545;4;30;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3546;12;30;1;1;Al Dia;Graduado;0.85714285;12;Bajo Riesgo Académico
3547;12;30;1;1;Al Dia;Activo;0.57142857;13;Bajo Riesgo Académico
3548;6;30;0;1;Al Dia;Desercion;1;16;Bajo Riesgo Académico
3549;3;30;0;0;Al Dia;Graduado;0.9;12;Bajo Riesgo Académico
3550;5;30;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3551;10;30;0;1;Al Dia;Graduado;0.9375;12;Bajo Riesgo Académico
3552;3;30;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
3553;12;30;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
3554;16;30;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
3555;14;30;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3556;7;30;1;1;Al Dia;Desercion;0.33333333;13;Alto Riesgo Académico
3557;7;30;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3558;7;30;1;1;Al Dia;Activo;0.8;16;Bajo Riesgo Académico
3559;3;30;0;0;Al Dia;Graduado;0.85714285;14;Bajo Riesgo Académico
3560;12;30;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3561;7;30;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3562;4;30;1;1;Deudor;Desercion;0.66666666;11;Bajo Riesgo Académico
3563;17;30;1;0;Al Dia;Desercion;0.4;0;Alto Riesgo Académico
3564;17;30;0;0;Al Dia;Desercion;1;15;Bajo Riesgo Académico
3565;4;30;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
3566;17;30;1;0;Al Dia;Graduado;0.9;12;Bajo Riesgo Académico
3567;3;30;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
3568;4;30;1;1;Al Dia;Desercion;0.25;11;Alto Riesgo Académico
3569;12;30;0;1;Al Dia;Graduado;0.875;15;Bajo Riesgo Académico
3570;7;30;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3571;9;30;1;1;Al Dia;Desercion;1;13;Bajo Riesgo Académico
3572;5;30;1;1;Deudor;Desercion;0.16666666;0;Alto Riesgo Académico
3573;9;30;1;1;Al Dia;Desercion;0.4;11;Alto Riesgo Académico
3574;14;30;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
3575;17;30;1;0;Al Dia;Desercion;0.6;11;Bajo Riesgo Académico
3576;12;30;0;1;Deudor;Desercion;0.42857142;11;Alto Riesgo Académico
3577;17;30;0;0;Al Dia;Activo;0.6;12;Bajo Riesgo Académico
